Milliseconds;Rssi;Signal_X;Signal_Y;Signal_Z;Position_X;Position_Y;Position_Z
3300;-90;0,3;-11,9;5,1;2,3;0,0;1,5
3300;-92;9,2;-11,7;4,2;2,3;0,0;1,5
3300;-58;0,5;-3,6;1,7;2,3;0,0;1,5
3300;-52;3,5;-2,7;1,8;2,3;0,0;1,5
3300;-69;7,3;-4,3;1,8;2,3;0,0;1,5
3300;-79;-5;-4,3;5,1;2,3;0,0;1,5
3350;-98;-4,3;-16,4;1,7;2,3;0,0;1,5
3350;-97;-0,1;-16,4;1,7;2,3;0,0;1,5
3350;-99;-7,3;-17,3;1,8;2,3;0,0;1,5
3350;-97;3,4;-15,8;4;2,3;0,0;1,5
3350;-90;0,3;-11,9;5,1;2,3;0,0;1,5
3350;-89;3,4;-11,9;5,1;2,3;0,0;1,5
3350;-81;-7;-2,8;1,8;2,3;0,0;1,5
3350;-72;-3,8;-3,7;1,7;2,3;0,0;1,5
3400;-98;-7,4;-15,8;4;2,4;0,0;1,5
3400;-98;-5;-15,8;5,1;2,4;0,0;1,5
3400;-98;1;-15,7;5,1;2,4;0,0;1,5
3400;-90;7,5;-11,2;1,7;2,4;0,0;1,5
3400;-88;0,3;-11,9;5,1;2,4;0,0;1,5
3400;-88;3,4;-11,9;5,1;2,4;0,0;1,5
3400;-98;-6,3;-14,5;-0,4;2,4;0,0;1,5
3450;-95;7,3;-15,8;1,8;2,4;0,0;1,5
3450;-95;3,4;-15,8;4;2,4;0,0;1,5
3450;-94;1;-15,7;5,1;2,4;0,0;1,5
3450;-90;-4;-11,2;1,7;2,4;0,0;1,5
3450;-99;-13,3;-11,7;4,1;2,4;0,0;1,5
3450;-95;6,7;-14,5;-0,4;2,4;0,0;1,5
3450;-91;-11,3;-4,3;1,8;2,4;0,0;1,5
3500;-98;3;-17,3;1,8;2,5;0,0;1,5
3500;-99;7,3;-17,3;5,1;2,5;0,0;1,5
3500;-91;9,2;-11,7;4,2;2,5;0,0;1,5
3500;-94;-11,3;-4,3;1,8;2,5;0,0;1,5
3500;-83;-7;-2,8;1,8;2,5;0,0;1,5
3550;-97;-7,4;-15,8;4;2,5;0,0;1,5
3550;-96;7,7;-15,7;4;2,5;0,0;1,5
3550;-98;-5;-15,8;5,1;2,5;0,0;1,5
3550;-93;-11,7;-4,3;4,1;2,5;0,0;1,5
3550;-80;-5;-4,3;5,1;2,5;0,0;1,5
3550;-84;7,5;-8,9;1,7;2,5;0,0;1,5
3550;-79;0,3;-8,2;5,1;2,5;0,0;1,5
3550;-78;3,5;-8,1;5,1;2,5;0,0;1,5
3550;-85;-6,3;-5,6;-0,4;2,5;0,0;1,5
3600;-97;-4,3;-16,4;1,7;2,6;0,0;1,5
3600;-96;3,4;-15,8;4;2,6;0,0;1,5
3600;-97;-11,3;-11,3;1,7;2,6;0,0;1,5
3600;-90;7,5;-11,2;1,7;2,6;0,0;1,5
3600;-98;-13,3;-11,7;4,1;2,6;0,0;1,5
3600;-89;0,3;-11,9;5,1;2,6;0,0;1,5
3600;-94;6,7;-14,5;-0,4;2,6;0,0;1,5
3650;-99;3;-17,3;1,8;2,6;0,0;1,5
3650;-99;7,2;-17,2;4,1;2,6;0,0;1,5
3650;-98;1;-15,7;5,1;2,6;0,0;1,5
3650;-97;7,3;-17,3;5,1;2,6;0,0;1,5
3650;-90;-4;-11,2;1,7;2,6;0,0;1,5
3650;-95;6,7;-14,5;-0,4;2,6;0,0;1,5
3650;-71;7,3;-4,3;1,8;2,6;0,0;1,5
3650;-80;-5;-4,3;5,1;2,6;0,0;1,5
3650;-97;-11,3;-8,9;1,7;2,6;0,0;1,5
3700;-97;-0,1;-16,4;1,7;2,7;0,0;1,5
3700;-96;7,7;-15,7;4;2,7;0,0;1,5
3700;-95;3,4;-15,8;4;2,7;0,0;1,5
3700;-94;-11,7;-4,3;4,1;2,7;0,0;1,5
3700;-93;-11,1;-2,8;4;2,7;0,0;1,5
3700;-86;-7,5;-4,3;4,1;2,7;0,0;1,5
3700;-63;3,4;-4,3;4,1;2,7;0,0;1,5
3750;-96;-4,3;-16,4;1,7;2,7;0,0;1,5
3750;-98;3;-17,3;1,8;2,7;0,0;1,5
3750;-98;7,7;-15,7;4;2,7;0,0;1,5
3750;-98;-11,3;-11,3;1,7;2,7;0,0;1,5
3750;-88;7,5;-11,2;1,7;2,7;0,0;1,5
3750;-96;-7,2;-11,9;5,1;2,7;0,0;1,5
3800;-97;-4,3;-16,4;1,7;2,8;0,0;1,5
3800;-95;-5;-15,8;5,1;2,8;0,0;1,5
3800;-99;7,3;-17,3;5,1;2,8;0,0;1,5
3800;-99;-11,3;-11,3;1,7;2,8;0,0;1,5
3800;-86;0,2;-11,2;1,7;2,8;0,0;1,5
3800;-82;-7;-2,8;1,8;2,8;0,0;1,5
3800;-53;3,5;-2,7;1,8;2,8;0,0;1,5
3800;-87;-7,5;-4,3;4,1;2,8;0,0;1,5
3850;-95;-0,1;-16,4;1,7;2,8;0,0;1,5
3850;-98;-11,3;-11,3;1,7;2,8;0,0;1,5
3850;-88;7,5;-11,2;1,7;2,8;0,0;1,5
3850;-98;-6,3;-14,5;-0,4;2,8;0,0;1,5
3850;-72;7,7;-4,3;4;2,8;0,0;1,5
3850;-67;1;-4,3;5,1;2,8;0,0;1,5
3850;-92;-7,2;-8,1;5,1;2,8;0,0;1,5
3850;-79;0,3;-8,2;5,1;2,8;0,0;1,5
3850;-97;-12,3;-5,6;-0,4;2,8;0,0;1,5
3900;-98;-4,3;-16,4;1,7;2,9;0,0;1,5
3900;-97;-0,1;-16,4;1,7;2,9;0,0;1,5
3900;-96;7,3;-15,8;1,8;2,9;0,0;1,5
3900;-98;-7,4;-15,8;4;2,9;0,0;1,5
3900;-97;7,7;-15,7;4;2,9;0,0;1,5
3900;-96;3,4;-15,8;4;2,9;0,0;1,5
3950;-97;-4,3;-16,4;1,7;2,9;0,0;1,5
3950;-99;-7,4;-15,8;4;2,9;0,0;1,5
3950;-96;3,4;-15,8;4;2,9;0,0;1,5
3950;-95;1;-15,7;5,1;2,9;0,0;1,5
3950;-98;7,3;-17,3;5,1;2,9;0,0;1,5
3950;-99;-11,3;-11,3;1,7;2,9;0,0;1,5
3950;-85;0,2;-11,2;1,7;2,9;0,0;1,5
4000;-99;-4,3;-16,4;1,7;3,0;0,0;1,5
4000;-96;1;-15,7;5,1;3,0;0,0;1,5
4000;-90;7,5;-11,2;1,7;3,0;0,0;1,5
4000;-61;0,5;-3,6;1,7;3,0;0,0;1,5
4000;-71;7,7;-4,3;4;3,0;0,0;1,5
4050;-96;-0,1;-16,4;1,7;3,0;0,0;1,5
4050;-96;7,3;-15,8;1,8;3,0;0,0;1,5
4050;-97;3;-17,3;1,8;3,0;0,0;1,5
4050;-95;3,4;-15,8;4;3,0;0,0;1,5
4050;-98;-5;-15,8;5,1;3,0;0,0;1,5
4100;-98;-4,3;-16,4;1,7;3,1;0,0;1,5
4100;-98;7,3;-15,8;1,8;3,1;0,0;1,5
4100;-96;3,4;-15,8;4;3,1;0,0;1,5
4100;-86;0,2;-11,2;1,7;3,1;0,0;1,5
4100;-75;-3,8;-3,7;1,7;3,1;0,0;1,5
4100;-61;0,5;-3,6;1,7;3,1;0,0;1,5
4100;-54;3,5;-2,7;1,8;3,1;0,0;1,5
4100;-96;-11,1;-2,8;4;3,1;0,0;1,5
4150;-96;7,7;-15,7;4;3,1;0,0;1,5
4150;-98;7,2;-17,2;4,1;3,1;0,0;1,5
4150;-91;9,2;-11,7;4,2;3,1;0,0;1,5
4150;-94;6,7;-14,5;-0,4;3,1;0,0;1,5
4150;-66;7,4;-2,8;4;3,1;0,0;1,5
4200;-97;-0,1;-16,4;1,7;3,2;0,0;1,5
4200;-97;7,2;-17,2;4,1;3,2;0,0;1,5
4200;-98;-11,3;-11,3;1,7;3,2;0,0;1,5
4200;-98;-6,3;-14,5;-0,4;3,2;0,0;1,5
4200;-93;-11,3;-4,3;1,8;3,2;0,0;1,5
4200;-77;-3,8;-3,7;1,7;3,2;0,0;1,5
4200;-95;-11,7;-4,3;4,1;3,2;0,0;1,5
4250;-97;-4,3;-16,4;1,7;3,2;0,0;1,5
4250;-97;7,7;-15,7;4;3,2;0,0;1,5
4250;-96;1;-15,7;5,1;3,2;0,0;1,5
4250;-99;-11,3;-11,3;1,7;3,2;0,0;1,5
4250;-92;-4;-11,2;1,7;3,2;0,0;1,5
4250;-89;7,5;-11,2;1,7;3,2;0,0;1,5
4250;-91;9,2;-11,7;4,2;3,2;0,0;1,5
4300;-98;3;-17,3;1,8;3,3;0,0;1,5
4300;-96;1;-15,7;5,1;3,3;0,0;1,5
4300;-91;-4;-11,2;1,7;3,3;0,0;1,5
4300;-96;-7,2;-11,9;5,1;3,3;0,0;1,5
4300;-90;3,4;-11,9;5,1;3,3;0,0;1,5
4300;-99;-6,3;-14,5;-0,4;3,3;0,0;1,5
4350;-99;-4,3;-16,4;1,7;3,3;0,0;1,5
4350;-97;-0,1;-16,4;1,7;3,3;0,0;1,5
4350;-98;7,2;-17,2;4,1;3,3;0,0;1,5
4350;-85;0,2;-11,2;1,7;3,3;0,0;1,5
4350;-97;-11,3;-4,3;1,8;3,3;0,0;1,5
4350;-52;3,5;-2,7;1,8;3,3;0,0;1,5
4350;-94;-11,1;-2,8;4;3,3;0,0;1,5
4400;-96;-0,1;-16,4;1,7;3,4;0,0;1,5
4400;-99;3;-17,3;1,8;3,4;0,0;1,5
4400;-96;3,4;-15,8;4;3,4;0,0;1,5
4400;-95;1;-15,7;5,1;3,4;0,0;1,5
4400;-99;7,3;-17,3;5,1;3,4;0,0;1,5
4450;-97;7,3;-15,8;1,8;3,4;0,0;1,5
4450;-98;1;-15,7;5,1;3,4;0,0;1,5
4450;-97;7,3;-17,3;5,1;3,4;0,0;1,5
4450;-92;-4;-11,2;1,7;3,4;0,0;1,5
4450;-89;7,5;-11,2;1,7;3,4;0,0;1,5
4450;-88;3,4;-11,9;5,1;3,4;0,0;1,5
4450;-75;-3,8;-3,7;1,7;3,4;0,0;1,5
4450;-97;-11,7;-4,3;4,1;3,4;0,0;1,5
4500;-98;7,3;-15,8;1,8;3,5;0,0;1,5
4500;-99;-5;-15,8;5,1;3,5;0,0;1,5
4500;-97;1;-15,7;5,1;3,5;0,0;1,5
4500;-98;-11,3;-11,3;1,7;3,5;0,0;1,5
4500;-88;0,2;-11,2;1,7;3,5;0,0;1,5
4500;-90;0,3;-11,9;5,1;3,5;0,0;1,5
4550;-99;-0,1;-16,4;1,7;3,5;0,0;1,5
4550;-93;-4;-11,2;1,7;3,5;0,0;1,5
4550;-87;7,5;-11,2;1,7;3,5;0,0;1,5
4550;-97;-7,2;-11,9;5,1;3,5;0,0;1,5
4550;-92;0,3;-11,9;5,1;3,5;0,0;1,5
4600;-97;7,3;-17,3;5,1;3,6;0,0;1,5
4600;-93;-4;-11,2;1,7;3,6;0,0;1,5
4600;-98;-6,3;-14,5;-0,4;3,6;0,0;1,5
4600;-62;0,5;-3,6;1,7;3,6;0,0;1,5
4600;-67;7,3;-4,3;1,8;3,6;0,0;1,5
4600;-63;3,4;-4,3;4,1;3,6;0,0;1,5
4600;-99;-13,2;-8,4;4,1;3,6;0,0;1,5
4600;-84;9,3;-8,3;4,1;3,6;0,0;1,5
4600;-72;7,8;-5,6;-0,4;3,6;0,0;1,5
4650;-96;7,7;-15,7;4;3,6;0,0;1,5
4650;-97;7,2;-17,2;4,1;3,6;0,0;1,5
4650;-98;7,3;-17,3;5,1;3,6;0,0;1,5
4650;-90;0,3;-11,9;5,1;3,6;0,0;1,5
4650;-88;3,4;-11,9;5,1;3,6;0,0;1,5
4700;-99;-5;-15,8;5,1;3,7;0,0;1,5
4700;-87;7,5;-11,2;1,7;3,7;0,0;1,5
4700;-93;-11,3;-4,3;1,8;3,7;0,0;1,5
4700;-89;-7,5;-4,3;4,1;3,7;0,0;1,5
4700;-71;7,7;-4,3;4;3,7;0,0;1,5
4700;-64;3,4;-4,3;4,1;3,7;0,0;1,5
4750;-96;3;-17,3;1,8;3,7;0,0;1,5
4750;-98;7,7;-15,7;4;3,7;0,0;1,5
4750;-99;7,2;-17,2;4,1;3,7;0,0;1,5
4750;-95;3,4;-15,8;4;3,7;0,0;1,5
4750;-99;-5;-15,8;5,1;3,7;0,0;1,5
4750;-92;-4;-11,2;1,7;3,7;0,0;1,5
4800;-97;-0,1;-16,4;1,7;3,7;0,0;1,5
4800;-96;7,3;-15,8;1,8;3,7;0,0;1,5
4800;-98;-7,4;-15,8;4;3,7;0,0;1,5
4800;-96;1;-15,7;5,1;3,7;0,0;1,5
4800;-97;-7,2;-11,9;5,1;3,7;0,0;1,5
4800;-90;9,2;-11,7;4,2;3,7;0,0;1,5
4800;-97;-6,3;-14,5;-0,4;3,7;0,0;1,5
4800;-93;6,7;-14,5;-0,4;3,7;0,0;1,5
4850;-96;7,7;-15,7;4;3,8;0,0;1,5
4850;-95;1;-15,7;5,1;3,8;0,0;1,5
4850;-94;-4;-11,2;1,7;3,8;0,0;1,5
4850;-87;0,2;-11,2;1,7;3,8;0,0;1,5
4850;-90;9,2;-11,7;4,2;3,8;0,0;1,5
4850;-52;3,5;-2,7;1,8;3,8;0,0;1,5
4850;-88;-7,5;-4,3;4,1;3,8;0,0;1,5
4850;-85;-5;-4,3;5,1;3,8;0,0;1,5
4900;-98;-4,3;-16,4;1,7;3,8;0,0;1,5
4900;-97;7,3;-17,3;5,1;3,8;0,0;1,5
4900;-98;-11,3;-11,3;1,7;3,8;0,0;1,5
4900;-97;-7,2;-11,9;5,1;3,8;0,0;1,5
4900;-90;0,3;-11,9;5,1;3,8;0,0;1,5
4900;-84;-7;-2,8;1,8;3,8;0,0;1,5
4900;-53;3,5;-2,7;1,8;3,8;0,0;1,5
4950;-95;7,3;-15,8;1,8;3,9;0,0;1,5
4950;-97;3,4;-15,8;4;3,9;0,0;1,5
4950;-99;7,3;-17,3;5,1;3,9;0,0;1,5
4950;-99;-11,3;-11,3;1,7;3,9;0,0;1,5
4950;-86;7,5;-11,2;1,7;3,9;0,0;1,5
4950;-95;-11,7;-4,3;4,1;3,9;0,0;1,5
5000;-99;7,2;-17,2;4,1;3,9;0,0;1,5
5000;-97;3,4;-15,8;4;3,9;0,0;1,5
5000;-95;1;-15,7;5,1;3,9;0,0;1,5
5000;-88;0,2;-11,2;1,7;3,9;0,0;1,5
5000;-89;3,4;-11,9;5,1;3,9;0,0;1,5
5000;-77;-3,8;-3,7;1,7;3,9;0,0;1,5
5000;-53;3,5;-2,7;1,8;3,9;0,0;1,5
5000;-64;7,3;-4,3;1,8;3,9;0,0;1,5
5000;-96;-11,7;-4,3;4,1;3,9;0,0;1,5
5050;-98;7,2;-17,2;4,1;4,0;0,0;1,5
5050;-99;1;-15,7;5,1;4,0;0,0;1,5
5050;-92;-4;-11,2;1,7;4,0;0,0;1,5
5050;-86;7,5;-11,2;1,7;4,0;0,0;1,5
5050;-96;-7,2;-11,9;5,1;4,0;0,0;1,5
5050;-89;9,2;-11,7;4,2;4,0;0,0;1,5
5050;-93;6,7;-14,5;-0,4;4,0;0,0;1,5
5100;-98;3;-17,3;1,8;4,0;0,0;1,5
5100;-91;-4;-11,2;1,7;4,0;0,0;1,5
5100;-90;0,3;-11,9;5,1;4,0;0,0;1,5
5100;-91;9,2;-11,7;4,2;4,0;0,0;1,5
5100;-86;-7;-2,8;1,8;4,0;0,0;1,5
5100;-97;-11,3;-8,9;1,7;4,0;0,0;1,5
5100;-98;-13,2;-8,4;4,1;4,0;0,0;1,5
5100;-99;-12,3;-5,6;-0,4;4,0;0,0;1,5
5100;-88;-6,3;-5,6;-0,4;4,0;0,0;1,5
5150;-96;7,3;-15,8;1,8;4,1;0,0;1,5
5150;-98;-5;-15,8;5,1;4,1;0,0;1,5
5150;-98;-6,3;-14,5;-0,4;4,1;0,0;1,5
5150;-95;6,7;-14,5;-0,4;4,1;0,0;1,5
5150;-63;0,5;-3,6;1,7;4,1;0,0;1,5
5200;-99;-4,3;-16,4;1,7;4,1;0,0;1,5
5200;-98;-0,1;-16,4;1,7;4,1;0,0;1,5
5200;-98;7,7;-15,7;4;4,1;0,0;1,5
5200;-87;7,5;-11,2;1,7;4,1;0,0;1,5
5200;-89;0,3;-11,9;5,1;4,1;0,0;1,5
5200;-97;-6,3;-14,5;-0,4;4,1;0,0;1,5
5200;-93;6,7;-14,5;-0,4;4,1;0,0;1,5
5250;-97;-0,1;-16,4;1,7;4,2;0,0;1,5
5250;-98;3;-17,3;1,8;4,2;0,0;1,5
5250;-97;7,2;-17,2;4,1;4,2;0,0;1,5
5250;-87;0,2;-11,2;1,7;4,2;0,0;1,5
5250;-65;7,3;-4,3;1,8;4,2;0,0;1,5
5250;-71;1;-4,3;5,1;4,2;0,0;1,5
5250;-99;21,4;-2,9;4;4,2;0,0;1,5
5250;-97;19,3;-8,3;4,1;4,2;0,0;1,5
5250;-91;-7,1;9,2;1,7;4,2;0,0;1,5
5300;-99;7,3;-17,3;5,1;4,2;0,0;1,5
5300;-98;-7,2;-11,9;5,1;4,2;0,0;1,5
5300;-89;0,3;-11,9;5,1;4,2;0,0;1,5
5300;-93;6,7;-14,5;-0,4;4,2;0,0;1,5
5300;-95;-11,3;-4,3;1,8;4,2;0,0;1,5
5300;-77;-3,8;-3,7;1,7;4,2;0,0;1,5
5350;-97;-0,1;-16,4;1,7;4,3;0,0;1,5
5350;-99;-7,4;-15,8;4;4,3;0,0;1,5
5350;-97;7,2;-17,2;4,1;4,3;0,0;1,5
5350;-98;-5;-15,8;5,1;4,3;0,0;1,5
5350;-98;7,3;-17,3;5,1;4,3;0,0;1,5
5350;-92;0,3;-11,9;5,1;4,3;0,0;1,5
5400;-96;1;-15,7;5,1;4,3;0,0;1,5
5400;-97;-11,3;-11,3;1,7;4,3;0,0;1,5
5400;-89;0,2;-11,2;1,7;4,3;0,0;1,5
5400;-87;7,5;-11,2;1,7;4,3;0,0;1,5
5400;-95;6,7;-14,5;-0,4;4,3;0,0;1,5
5400;-66;7,7;-4,3;4;4,3;0,0;1,5
5400;-69;1;-4,3;5,1;4,3;0,0;1,5
5400;-81;0,3;-8,2;5,1;4,3;0,0;1,5
5450;-98;-4,3;-16,4;1,7;4,4;0,0;1,5
5450;-97;3;-17,3;1,8;4,4;0,0;1,5
5450;-96;3,4;-15,8;4;4,4;0,0;1,5
5450;-96;1;-15,7;5,1;4,4;0,0;1,5
5450;-99;7,3;-17,3;5,1;4,4;0,0;1,5
5450;-97;-11,3;-11,3;1,7;4,4;0,0;1,5
5500;-98;-4,3;-16,4;1,7;4,4;0,0;1,5
5500;-97;7,2;-17,2;4,1;4,4;0,0;1,5
5500;-99;-5;-15,8;5,1;4,4;0,0;1,5
5500;-90;-4;-11,2;1,7;4,4;0,0;1,5
5500;-90;0,3;-11,9;5,1;4,4;0,0;1,5
5500;-96;-11,1;-2,8;4;4,4;0,0;1,5
5550;-98;3;-17,3;1,8;4,5;0,0;1,5
5550;-98;-5;-15,8;5,1;4,5;0,0;1,5
5550;-93;-4;-11,2;1,7;4,5;0,0;1,5
5550;-97;-7,2;-11,9;5,1;4,5;0,0;1,5
5550;-90;0,3;-11,9;5,1;4,5;0,0;1,5
5550;-88;3,4;-11,9;5,1;4,5;0,0;1,5
5550;-92;6,7;-14,5;-0,4;4,5;0,0;1,5
5550;-96;-11,1;-2,8;4;4,5;0,0;1,5
5600;-97;3;-17,3;1,8;4,5;0,0;1,5
5600;-95;3,4;-15,8;4;4,5;0,0;1,5
5600;-96;1;-15,7;5,1;4,5;0,0;1,5
5600;-95;-7,2;-11,9;5,1;4,5;0,0;1,5
5600;-65;0,5;-3,6;1,7;4,5;0,0;1,5
5600;-90;-7,5;-4,3;4,1;4,5;0,0;1,5
5600;-61;7,4;-2,8;4;4,5;0,0;1,5
5600;-63;3,4;-4,3;4,1;4,5;0,0;1,5
5600;-84;-5;-4,3;5,1;4,5;0,0;1,5
5650;-99;-5;-15,8;5,1;4,6;0,0;1,5
5650;-98;-11,3;-11,3;1,7;4,6;0,0;1,5
5650;-92;-4;-11,2;1,7;4,6;0,0;1,5
5650;-91;0,3;-11,9;5,1;4,6;0,0;1,5
5650;-98;-11,7;-4,3;4,1;4,6;0,0;1,5
5650;-66;7,7;-4,3;4;4,6;0,0;1,5
5700;-95;7,3;-15,8;1,8;4,6;0,0;1,5
5700;-95;3,4;-15,8;4;4,6;0,0;1,5
5700;-98;-5;-15,8;5,1;4,6;0,0;1,5
5700;-92;6,7;-14,5;-0,4;4,6;0,0;1,5
5700;-91;-7,5;-4,3;4,1;4,6;0,0;1,5
5700;-97;-11,2;-2,8;5,1;4,6;0,0;1,5
5700;-85;-5;-4,3;5,1;4,6;0,0;1,5
5700;-70;1;-4,3;5,1;4,6;0,0;1,5
5700;-82;0,2;-8,9;1,7;4,6;0,0;1,5
5750;-98;7,2;-17,2;4,1;4,7;0,0;1,5
5750;-91;9,2;-11,7;4,2;4,7;0,0;1,5
5750;-87;-7;-2,8;1,8;4,7;0,0;1,5
5750;-79;-3,8;-3,7;1,7;4,7;0,0;1,5
5750;-63;7,3;-4,3;1,8;4,7;0,0;1,5
5750;-96;-11,1;-2,8;4;4,7;0,0;1,5
5750;-91;-7,5;-4,3;4,1;4,7;0,0;1,5
5750;-95;-11,2;-2,8;5,1;4,7;0,0;1,5
5800;-97;3;-17,3;1,8;4,7;0,0;1,5
5800;-99;-5;-15,8;5,1;4,7;0,0;1,5
5800;-95;1;-15,7;5,1;4,7;0,0;1,5
5800;-85;7,5;-11,2;1,7;4,7;0,0;1,5
5800;-97;-7,2;-11,9;5,1;4,7;0,0;1,5
5800;-90;3,4;-11,9;5,1;4,7;0,0;1,5
5850;-96;3;-17,3;1,8;4,8;0,0;1,5
5850;-96;7,2;-17,2;4,1;4,8;0,0;1,5
5850;-99;-5;-15,8;5,1;4,8;0,0;1,5
5850;-97;1;-15,7;5,1;4,8;0,0;1,5
5850;-96;7,3;-17,3;5,1;4,8;0,0;1,5
5850;-99;-11,3;-11,3;1,7;4,8;0,0;1,5
5850;-88;7,5;-11,2;1,7;4,8;0,0;1,5
5850;-93;6,7;-14,5;-0,4;4,8;0,0;1,5
5850;-79;-3,8;-3,7;1,7;4,8;0,0;1,5
5900;-96;3;-17,3;1,8;4,8;0,0;1,5
5900;-96;3,4;-15,8;4;4,8;0,0;1,5
5900;-98;-6,3;-14,5;-0,4;4,8;0,0;1,5
5900;-93;6,7;-14,5;-0,4;4,8;0,0;1,5
5900;-64;7,5;-2,7;5,1;4,8;0,0;1,5
5900;-79;7,5;-8,9;1,7;4,8;0,0;1,5
5900;-80;3,5;-8,1;5,1;4,8;0,0;1,5
5900;-97;-12,3;-5,6;-0,4;4,8;0,0;1,5
5900;-95;19,8;-4,3;4;4,8;0,0;1,5
5950;-94;7,7;-15,7;4;4,9;0,0;1,5
5950;-90;9,2;-11,7;4,2;4,9;0,0;1,5
5950;-98;-11,3;-4,3;1,8;4,9;0,0;1,5
5950;-88;-7;-2,8;1,8;4,9;0,0;1,5
5950;-80;-3,8;-3,7;1,7;4,9;0,0;1,5
5950;-91;-7,5;-4,3;4,1;4,9;0,0;1,5
5950;-66;7,7;-4,3;4;4,9;0,0;1,5
5950;-63;7,4;-2,8;4;4,9;0,0;1,5
6000;-98;16,6;-15,7;5,1;4,9;0,0;1,5
6000;-95;-0,1;-16,4;1,7;4,9;0,0;1,5
6000;-98;3;-17,3;1,8;4,9;0,0;1,5
6000;-89;9,2;-11,7;4,2;4,9;0,0;1,5
6000;-98;-6,3;-14,5;-0,4;4,9;0,0;1,5
6000;-66;0,5;-3,6;1,7;4,9;0,0;1,5
6000;-95;-11,1;-2,8;4;4,9;0,0;1,5
6050;-63;7,3;-4,3;1,8;5,0;0,0;1,5
6050;-59;7,4;-2,8;4;5,0;0,0;1,5
6050;-87;-5;-4,3;5,1;5,0;0,0;1,5
6050;-83;0,2;-8,9;1,7;5,0;0,0;1,5
6050;-96;-7,2;-8,1;5,1;5,0;0,0;1,5
6050;-96;21,2;-4,3;1,8;5,0;0,0;1,5
6100;-95;-0,1;-16,4;1,7;5,0;0,0;1,5
6100;-96;7,3;-15,8;1,8;5,0;0,0;1,5
6100;-95;7,7;-15,7;4;5,0;0,0;1,5
6100;-98;-5;-15,8;5,1;5,0;0,0;1,5
6100;-97;7,3;-17,3;5,1;5,0;0,0;1,5
6100;-99;-7,2;-11,9;5,1;5,0;0,0;1,5
6100;-89;3,4;-11,9;5,1;5,0;0,0;1,5
6150;-96;-0,1;-16,4;1,7;5,1;0,0;1,5
6150;-98;7,3;-17,3;5,1;5,1;0,0;1,5
6150;-97;-7,2;-11,9;5,1;5,1;0,0;1,5
6150;-93;6,7;-14,5;-0,4;5,1;0,0;1,5
6150;-88;-7;-2,8;1,8;5,1;0,0;1,5
6150;-81;-3,8;-3,7;1,7;5,1;0,0;1,5
6150;-96;-11,1;-2,8;4;5,1;0,0;1,5
6200;-97;3,4;-15,8;4;5,1;0,0;1,5
6200;-97;1;-15,7;5,1;5,1;0,0;1,5
6200;-97;7,3;-17,3;5,1;5,1;0,0;1,5
6200;-96;-4;-11,2;1,7;5,1;0,0;1,5
6200;-81;-3,8;-3,7;1,7;5,1;0,0;1,5
6200;-98;-11,7;-4,3;4,1;5,1;0,0;1,5
6200;-97;-11,2;-2,8;5,1;5,1;0,0;1,5
6200;-87;-5;-4,3;5,1;5,1;0,0;1,5
6200;-81;0,2;-8,9;1,7;5,1;0,0;1,5
6250;-99;-0,1;-16,4;1,7;5,2;0,0;1,5
6250;-97;7,7;-15,7;4;5,2;0,0;1,5
6250;-98;-11,3;-11,3;1,7;5,2;0,0;1,5
6250;-92;0,3;-11,9;5,1;5,2;0,0;1,5
6250;-88;-7;-2,8;1,8;5,2;0,0;1,5
6250;-93;-7,5;-4,3;4,1;5,2;0,0;1,5
6250;-59;7,4;-2,8;4;5,2;0,0;1,5
6250;-62;7,5;-2,7;5,1;5,2;0,0;1,5
6300;-98;16,6;-15,7;5,1;5,2;0,0;1,5
6300;-99;-5;-15,8;5,1;5,2;0,0;1,5
6300;-98;1;-15,7;5,1;5,2;0,0;1,5
6300;-94;-4;-11,2;1,7;5,2;0,0;1,5
6300;-81;-3,8;-3,7;1,7;5,2;0,0;1,5
6300;-54;3,5;-2,7;1,8;5,2;0,0;1,5
6350;-98;16,6;-15,7;5,1;5,3;0,0;1,5
6350;-87;0,2;-11,2;1,7;5,3;0,0;1,5
6350;-88;-7;-2,8;1,8;5,3;0,0;1,5
6350;-68;0,5;-3,6;1,7;5,3;0,0;1,5
6350;-98;-11,7;-4,3;4,1;5,3;0,0;1,5
6350;-60;7,4;-2,8;4;5,3;0,0;1,5
6400;-99;-4,3;-16,4;1,7;5,3;0,0;1,5
6400;-97;3;-17,3;1,8;5,3;0,0;1,5
6400;-95;3,4;-15,8;4;5,3;0,0;1,5
6400;-99;-5;-15,8;5,1;5,3;0,0;1,5
6400;-89;0,2;-11,2;1,7;5,3;0,0;1,5
6400;-86;7,5;-11,2;1,7;5,3;0,0;1,5
6400;-96;-11,3;-4,3;1,8;5,3;0,0;1,5
6400;-82;-3,8;-3,7;1,7;5,3;0,0;1,5
6450;-98;-4,3;-16,4;1,7;5,4;0,0;1,5
6450;-96;7,3;-15,8;1,8;5,4;0,0;1,5
6450;-97;1;-15,7;5,1;5,4;0,0;1,5
6450;-90;3,4;-11,9;5,1;5,4;0,0;1,5
6450;-62;7,3;-4,3;1,8;5,4;0,0;1,5
6450;-92;-7,5;-4,3;4,1;5,4;0,0;1,5
6450;-64;3,4;-4,3;4,1;5,4;0,0;1,5
6450;-70;1;-4,3;5,1;5,4;0,0;1,5
